"ï»¿""Longitude (x)""",Latitude (y),Station Name,Climate ID,Date/Time (LST),Temp (ÂC),Temp Flag,Dew Point Temp (ÂC),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-18T09:00:00.000000,10.4,"",6.6,"",77,"","","",20,"",11,"",48.3,"",101.81,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-18T10:00:00.000000,11.9,"",6.7,"",70,"","","",21,"",13,"",48.3,"",101.78,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-18T11:00:00.000000,14.1,"",7.6,"",65,"","","",20,"",13,"",48.3,"",101.71,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-18T12:00:00.000000,17.3,"",8.7,"",57,"","","",20,"",11,"",48.3,"",101.63,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-18T13:00:00.000000,20.0,"",9.9,"",52,"","","",23,"",15,"",48.3,"",101.55,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-18T14:00:00.000000,21.7,"",10.5,"",49,"","","",22,"",13,"",48.3,"",101.45,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-18T15:00:00.000000,22.2,"",10.4,"",47,"","","",22,"",15,"",48.3,"",101.39,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-18T16:00:00.000000,22.7,"",10.7,"",47,"","","",23,"",11,"",48.3,"",101.35,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-18T17:00:00.000000,21.8,"",11.0,"",50,"","","",23,"",6,"",48.3,"",101.32,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-18T18:00:00.000000,18.4,"",10.1,"",58,"","","",34,"",9,"",48.3,"",101.32,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-18T20:00:00.000000,12.8,"",8.6,"",76,"","","",23,"",7,"",25.0,"",101.34,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-18T21:00:00.000000,13.4,"",9.2,"",76,"","","",20,"",4,"",25.0,"",101.37,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-18T22:00:00.000000,12.6,"",8.9,"",78,"","","",20,"",7,"",25.0,"",101.39,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-18T23:00:00.000000,10.6,"",7.9,"",83,"","","",23,"",6,"",25.0,"",101.37,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-19T00:00:00.000000,9.8,"",7.6,"",86,"","","",23,"",6,"",25.0,"",101.37,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-19T01:00:00.000000,10.8,"",8.5,"",86,"","","",21,"",6,"",25.0,"",101.39,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-19T02:00:00.000000,10.6,"",8.6,"",87,"","","",22,"",4,"",25.0,"",101.42,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-19T03:00:00.000000,10.2,"",8.3,"",88,"","","",21,"",11,"",25.0,"",101.42,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-19T04:00:00.000000,11.2,"",9.0,"",86,"","","",23,"",6,"",25.0,"",101.49,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-19T05:00:00.000000,9.7,"",8.1,"",90,"","","",21,"",7,"",25.0,"",101.5,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-19T06:00:00.000000,11.3,"",9.4,"",88,"","","",5,"",4,"",24.1,"",101.56,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-19T08:00:00.000000,11.9,"",9.9,"",88,"","","",1,"",7,"",12.9,"",101.67,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-19T09:00:00.000000,13.9,"",10.5,"",80,"","","",32,"",6,"",12.9,"",101.71,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-19T10:00:00.000000,15.6,"",11.0,"",74,"","","",24,"",6,"",16.1,"",101.75,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-19T11:00:00.000000,17.8,"",11.6,"",67,"","","",30,"",4,"",16.1,"",101.75,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-19T12:00:00.000000,19.8,"",12.0,"",61,"","","",31,"",4,"",19.3,"",101.75,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-19T13:00:00.000000,18.5,"",11.0,"",62,"","","",4,"",19,"",19.3,"",101.72,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-19T14:00:00.000000,17.0,"",9.9,"",63,"","","",3,"",15,"",24.1,"",101.72,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-19T15:00:00.000000,16.3,"",10.0,"",66,"","","",3,"",17,"",24.1,"",101.71,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-19T16:00:00.000000,16.6,"",9.7,"",64,"","","",3,"",11,"",24.1,"",101.66,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-19T17:00:00.000000,15.9,"",9.1,"",64,"","","",2,"",13,"",24.1,"",101.66,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-19T18:00:00.000000,13.9,"",7.9,"",67,"","","",4,"",19,"",24.1,"",101.67,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-19T19:00:00.000000,12.5,"",6.7,"",68,"","","",3,"",15,"",25.0,"",101.71,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-19T20:00:00.000000,10.6,"",5.4,"",70,"","","",3,"",13,"",25.0,"",101.8,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-19T21:00:00.000000,9.5,"",4.1,"",69,"","","",2,"",15,"",25.0,"",101.8,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-19T22:00:00.000000,8.8,"",2.7,"",66,"","","",3,"",17,"",25.0,"",101.83,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-19T23:00:00.000000,7.2,"",1.8,"",69,"","","",1,"",9,"",25.0,"",101.86,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-20T00:00:00.000000,7.1,"",1.0,"",65,"","","",36,"",11,"",25.0,"",101.85,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-20T01:00:00.000000,6.1,"",0.7,"",68,"","","",2,"",11,"",25.0,"",101.85,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-20T02:00:00.000000,5.7,"",0.4,"",69,"","","",1,"",11,"",25.0,"",101.85,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-20T03:00:00.000000,5.2,"",0.2,"",70,"","","",35,"",7,"",25.0,"",101.86,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-20T04:00:00.000000,5.2,"",-0.2,"",68,"","","",36,"",4,"",25.0,"",101.88,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-20T05:00:00.000000,5.0,"",-0.3,"",69,"","","",1,"",7,"",25.0,"",101.92,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-20T06:00:00.000000,3.2,"",-0.6,"",76,"","","",33,"",4,"",24.1,"",101.97,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-20T07:00:00.000000,5.5,"",-0.1,"",67,"","","",3,"",4,"",24.1,"",102.0,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-20T08:00:00.000000,8.0,"",0.6,"",60,"","","",34,"",6,"",24.1,"",102.08,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-20T10:00:00.000000,12.6,"",2.6,"",50,"","","",23,"",4,"",24.1,"",102.07,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-20T11:00:00.000000,14.9,"",4.0,"",48,"","","",22,"",6,"",24.1,"",102.02,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-20T12:00:00.000000,16.5,"",6.7,"",52,"","","",21,"",9,"",24.1,"",101.98,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-20T13:00:00.000000,20.0,"",10.8,"",55,"","","",20,"",13,"",24.1,"",101.93,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-20T14:00:00.000000,21.5,"",11.8,"",54,"","","",20,"",11,"",24.1,"",101.83,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-20T15:00:00.000000,22.5,"",12.3,"",52,"","","",21,"",9,"",24.1,"",101.78,"",25,"","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-20T16:00:00.000000,23.3,"",12.1,"",49,"","","",22,"",7,"",24.1,"",101.73,"",26,"","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-20T17:00:00.000000,22.0,"",12.1,"",53,"","","",20,"",7,"",24.1,"",101.72,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-20T18:00:00.000000,19.7,"",11.7,"",60,"","","",20,"",4,"",24.1,"",101.74,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-20T19:00:00.000000,17.5,"",10.9,"",65,"","","",22,"",6,"",25.0,"",101.79,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-20T20:00:00.000000,18.1,"",11.6,"",66,"","","",18,"",4,"",25.0,"",101.85,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-20T21:00:00.000000,16.0,"",10.9,"",72,"","","",24,"",6,"",25.0,"",101.89,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-20T22:00:00.000000,14.2,"",10.3,"",77,"","","",19,"",4,"",25.0,"",101.9,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-20T23:00:00.000000,14.3,"",10.7,"",79,"","","",22,"",6,"",25.0,"",101.91,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-21T00:00:00.000000,14.0,"",11.0,"",82,"","","",22,"",9,"",25.0,"",101.9,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-21T01:00:00.000000,12.4,"",10.5,"",88,"","","",19,"",4,"",25.0,"",101.92,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-21T02:00:00.000000,11.8,"",10.3,"",91,"","","",25,"",6,"",25.0,"",101.93,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-21T03:00:00.000000,11.4,"",9.8,"",90,"","","",18,"",4,"",25.0,"",101.93,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-21T06:00:00.000000,9.5,"",8.6,"",94,"","","",18,"",4,"",9.7,"",102.07,"","","","","",Fog
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-21T07:00:00.000000,11.3,"",9.9,"",91,"","","",22,"",4,"",9.7,"",102.1,"","","","","",Fog
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-21T08:00:00.000000,13.8,"",11.5,"",86,"","","",21,"",9,"",12.9,"",102.15,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-21T09:00:00.000000,15.9,"",11.8,"",77,"","","",21,"",7,"",19.3,"",102.17,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-21T10:00:00.000000,18.2,"",12.5,"",69,"","","",19,"",13,"",24.1,"",102.09,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-21T11:00:00.000000,20.2,"",12.3,"",60,"","","",22,"",15,"",24.1,"",102.01,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-21T12:00:00.000000,22.3,"",12.6,"",54,"","","",22,"",15,"",24.1,"",101.94,"",25,"","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-21T13:00:00.000000,23.8,"",12.1,"",48,"","","",23,"",17,"",24.1,"",101.85,"",26,"","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-21T14:00:00.000000,24.7,"",12.1,"",45,"","","",23,"",13,"",24.1,"",101.77,"",27,"","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-21T15:00:00.000000,25.4,"",12.0,"",43,"","","",21,"",17,"",48.3,"",101.72,"",28,"","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-21T16:00:00.000000,25.5,"",11.0,"",40,"","","",22,"",17,"",48.3,"",101.69,"",27,"","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-21T17:00:00.000000,25.2,"",10.7,"",40,"","","",23,"",13,"",48.3,"",101.68,"",27,"","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-21T18:00:00.000000,20.7,"",9.7,"",49,"","","",21,"",9,"",48.3,"",101.67,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-21T19:00:00.000000,17.2,"",9.1,"",59,"","","",18,"",6,"",25.0,"",101.67,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-21T20:00:00.000000,18.4,"",8.9,"",54,"","","",21,"",7,"",25.0,"",101.7,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-21T21:00:00.000000,16.4,"",9.7,"",65,"","","",21,"",13,"",25.0,"",101.68,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-21T22:00:00.000000,18.0,"",10.5,"",62,"","","",23,"",7,"",25.0,"",101.66,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-21T23:00:00.000000,16.5,"",9.5,"",63,"","","",23,"",7,"",25.0,"",101.66,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-22T00:00:00.000000,17.0,"",9.1,"",60,"","","",22,"",13,"",25.0,"",101.63,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-22T01:00:00.000000,15.5,"",8.7,"",64,"","","",22,"",11,"",25.0,"",101.62,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-22T02:00:00.000000,15.0,"",8.7,"",66,"","","",22,"",7,"",25.0,"",101.59,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-22T03:00:00.000000,11.0,"",7.4,"",78,"","","",21,"",9,"",25.0,"",101.56,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-22T04:00:00.000000,13.2,"",8.4,"",73,"","","",25,"",6,"",25.0,"",101.54,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-22T05:00:00.000000,12.8,"",8.5,"",75,"","","",24,"",13,"",25.0,"",101.59,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-22T06:00:00.000000,13.7,"",9.0,"",73,"","","",21,"",15,"",48.3,"",101.57,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-22T07:00:00.000000,14.2,"",9.5,"",73,"","","",22,"",22,"",24.1,"",101.55,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-22T08:00:00.000000,15.4,"",9.9,"",70,"","","",21,"",15,"",24.1,"",101.55,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-22T09:00:00.000000,17.3,"",10.4,"",64,"","","",24,"",22,"",24.1,"",101.53,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-22T10:00:00.000000,19.6,"",11.4,"",59,"","","",26,"",17,"",24.1,"",101.57,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-22T11:00:00.000000,20.4,"",11.9,"",58,"","","",23,"",15,"",24.1,"",101.52,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-22T12:00:00.000000,23.0,"",12.0,"",50,"","","",27,"",20,"",24.1,"",101.5,"",25,"","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-22T13:00:00.000000,23.3,"",12.1,"",49,"","","",27,"",19,"",24.1,"",101.43,"",26,"","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-22T14:00:00.000000,22.8,"",12.6,"",53,"","","",31,"",17,"",24.1,"",101.4,"",25,"","","",Cloudy
